Fecha,IdProducto,Pais,Canal,SegmentoCliente,Cantidad,PrecioUnitario,DescuentoPorc
2025-02-03,2,Peru,Tienda,Enterprise,20,1091.95,0.05
2025-04-27,1,Mexico,Tienda,Consumer,15,897.33,0.1
2025-05-23,2,India,Tienda,SMB,8,1205.77,0.1
2025-10-04,1,Peru,Online,Consumer,5,953.44,0.2
2025-08-01,2,Mexico,Tienda,Consumer,7,1087.67,0.0
2025-05-23,3,India,Online,Enterprise,4,213.25,0.2
2025-04-19,3,Chile,Online,SMB,16,223.47,0.15
2025-04-24,4,Alemania,Tienda,Enterprise,19,620.97,0.03
2025-07-13,3,Chile,Online,Consumer,20,392.85,0.0
2025-12-18,2,Peru,Tienda,SMB,13,1423.32,0.0
2025-11-18,2,Espana,Online,Enterprise,2,1403.51,0.15
2025-02-13,1,India,Tienda,Consumer,14,1008.68,0.0
2025-04-24,2,Japon,Online,Consumer,19,1194.13,0.15
2025-12-16,4,Japon,Tienda,SMB,10,717.9,0.1
2025-01-15,3,India,Tienda,Enterprise,16,252.42,0.1
2025-10-10,1,Japon,Online,SMB,18,972.14,0.15
2025-04-29,4,Estados Unidos,Tienda,Consumer,15,595.81,0.03
2025-11-28,1,Alemania,Online,Consumer,17,961.95,0.0
2025-08-24,1,Japon,Tienda,Enterprise,12,929.36,0.1
2025-03-26,2,Estados Unidos,Online,Consumer,20,1035.35,0.2
2025-02-09,4,Mexico,Tienda,SMB,16,610.3,0.05
2025-06-07,3,Espana,Online,Enterprise,1,288.83,0.0
2025-01-14,1,Estados Unidos,Tienda,SMB,2,903.46,0.1
2025-09-05,4,Alemania,Online,Consumer,17,509.37,0.2
2025-03-04,3,Estados Unidos,Tienda,Consumer,18,278.25,0.03
2025-12-17,1,Mexico,Online,Consumer,2,1094.37,0.2
2025-10-07,2,Mexico,Tienda,Consumer,14,1031.78,0.03
2025-01-21,1,Mexico,Tienda,Enterprise,13,1088.15,0.0
2025-09-02,1,Espana,Online,Consumer,12,1082.34,0.05
2025-11-13,2,Chile,Online,Enterprise,7,1359.04,0.2
2025-12-17,3,Peru,Online,SMB,16,282.8,0.2
2025-12-30,3,Japon,Online,Consumer,15,260.44,0.05
2025-07-10,4,Peru,Online,Enterprise,8,876.92,0.1
2025-05-14,2,Espana,Tienda,Consumer,9,1252.76,0.1
2025-06-26,3,Alemania,Online,Consumer,5,230.44,0.0
2025-01-23,2,Mexico,Online,Consumer,11,1061.84,0.0
2025-11-07,2,India,Tienda,SMB,10,1268.28,0.1
2025-01-07,2,Estados Unidos,Online,Consumer,16,1043.3,0.1
2025-06-29,4,Estados Unidos,Tienda,Consumer,8,747.88,0.05
2025-12-14,2,Chile,Online,Consumer,17,1017.72,0.2
2025-03-17,4,Japon,Online,SMB,2,856.54,0.2
2025-01-03,3,Japon,Tienda,SMB,1,281.95,0.03
2025-11-11,3,Estados Unidos,Tienda,Enterprise,1,257.74,0.03
2025-09-16,3,Mexico,Tienda,Consumer,14,209.18,0.03
2025-04-03,1,Mexico,Online,SMB,18,926.36,0.05
2025-07-25,2,Alemania,Online,SMB,7,1325.51,0.05
2025-07-09,2,Estados Unidos,Online,Consumer,14,1384.84,0.1
2025-05-30,1,Mexico,Online,SMB,12,1093.15,0.0
2025-09-12,3,Mexico,Online,Consumer,6,248.54,0.2
2025-12-26,2,Japon,Tienda,Consumer,4,1053.39,0.05
2025-10-25,1,Chile,Tienda,Consumer,4,1096.49,0.1
2025-05-13,4,Mexico,Online,Consumer,18,663.58,0.1
2025-11-24,1,Alemania,Tienda,Consumer,8,1013.38,0.05
2025-08-26,4,Mexico,Online,Enterprise,18,629.08,0.15
2025-06-09,3,Alemania,Tienda,Consumer,18,344.48,0.1
2025-06-08,3,Estados Unidos,Online,Consumer,3,263.76,0.1
2025-02-26,2,Mexico,Tienda,SMB,2,1463.06,0.1
2025-11-19,2,Alemania,Tienda,Enterprise,1,1409.89,0.03
2025-08-31,2,Alemania,Tienda,Consumer,14,1191.06,0.05
2025-01-09,4,India,Tienda,Consumer,6,827.6,0.03
2025-08-18,4,Alemania,Online,Consumer,1,863.17,0.1
2025-03-04,4,Peru,Tienda,Consumer,9,575.25,0.03
2025-12-31,1,Chile,Online,SMB,16,1032.46,0.15
2025-07-03,2,Estados Unidos,Tienda,Enterprise,1,1098.12,0.0
2025-02-12,3,India,Tienda,Consumer,14,276.34,0.03
2025-08-27,1,Chile,Online,Consumer,15,819.61,0.1
2025-07-07,4,Espana,Tienda,Consumer,11,883.98,0.03
2025-10-05,1,Mexico,Tienda,Consumer,5,854.28,0.03
2025-01-15,2,India,Tienda,Consumer,11,1004.53,0.03
2025-02-16,2,Japon,Tienda,Consumer,17,1124.38,0.03
2025-11-21,1,Japon,Tienda,Consumer,5,896.51,0.05
2025-05-18,2,Japon,Tienda,Consumer,8,1072.55,0.1
2025-05-29,4,India,Tienda,Consumer,3,646.88,0.03
2025-01-22,2,Mexico,Online,Enterprise,19,1138.91,0.15
2025-03-21,1,Estados Unidos,Tienda,Consumer,12,1061.64,0.1
2025-03-09,2,Mexico,Tienda,Consumer,7,1272.37,0.05
2025-12-30,1,India,Online,Consumer,14,907.2,0.2
2025-04-14,4,Estados Unidos,Online,SMB,10,585.29,0.2
2025-05-12,2,Japon,Tienda,Consumer,17,1406.16,0.1
2025-10-28,3,Peru,Tienda,SMB,18,284.39,0.1
2025-06-16,4,Mexico,Tienda,Consumer,4,822.5,0.1
2025-02-14,4,Chile,Online,Consumer,16,627.67,0.15
2025-10-17,1,Alemania,Tienda,Consumer,10,847.85,0.0
2025-04-02,2,Estados Unidos,Online,Consumer,1,1244.38,0.15
2025-10-21,4,Peru,Online,SMB,17,775.2,0.15
2025-12-11,2,Mexico,Tienda,SMB,13,1391.3,0.1
2025-05-25,2,Espana,Online,Consumer,3,1432.02,0.1
2025-11-17,1,Alemania,Online,Consumer,14,934.46,0.1
2025-04-26,1,Chile,Online,Consumer,19,1062.98,0.1
2025-04-12,4,Peru,Tienda,Consumer,1,717.91,0.0
2025-06-18,3,Espana,Online,Consumer,10,300.81,0.0
2025-05-30,1,Japon,Tienda,Consumer,5,836.33,0.1
2025-01-02,3,Chile,Online,Enterprise,5,224.72,0.2
2025-11-03,3,India,Online,Consumer,3,377.29,0.2
2025-05-09,3,Mexico,Tienda,Enterprise,3,360.0,0.05
2025-07-26,4,India,Tienda,Enterprise,5,567.5,0.0
2025-08-02,1,Peru,Tienda,Consumer,11,944.48,0.1
2025-01-21,1,Alemania,Online,Consumer,20,1091.83,0.1
2025-05-05,3,Mexico,Tienda,Consumer,9,215.37,0.03
2025-11-06,3,Mexico,Tienda,SMB,5,209.87,0.03
2025-07-28,2,Espana,Tienda,Consumer,11,1099.51,0.03
2025-11-14,3,Japon,Tienda,Enterprise,12,350.97,0.03
2025-07-24,4,Estados Unidos,Tienda,Enterprise,15,555.09,0.03
2025-06-27,4,Estados Unidos,Tienda,SMB,9,642.81,0.05
2025-11-02,3,Estados Unidos,Online,Consumer,10,381.71,0.05
2025-03-26,2,Chile,Online,Consumer,8,1331.73,0.2
2025-06-29,1,Peru,Tienda,Consumer,9,903.37,0.03
2025-11-07,2,Mexico,Online,Enterprise,19,1078.99,0.2
2025-05-23,2,India,Tienda,Consumer,17,1182.41,0.05
2025-08-11,1,Peru,Tienda,Consumer,19,1080.26,0.03
2025-07-19,3,Japon,Tienda,Consumer,1,285.43,0.05
2025-09-11,2,Mexico,Tienda,Consumer,12,1060.53,0.1
2025-09-14,2,India,Online,Consumer,13,1198.24,0.05
2025-09-04,2,Espana,Tienda,Consumer,19,1026.26,0.03
2025-02-02,4,Japon,Online,Consumer,9,675.22,0.0
2025-06-21,3,Peru,Online,Consumer,12,277.65,0.2
2025-04-26,3,Espana,Tienda,SMB,13,388.31,0.0
2025-05-20,1,Chile,Tienda,Consumer,12,994.84,0.05
2025-09-13,1,Estados Unidos,Tienda,Consumer,19,1055.87,0.0
2025-05-13,4,Estados Unidos,Online,Consumer,10,709.36,0.0
2025-07-01,4,Japon,Online,Consumer,1,892.67,0.0
2025-09-16,2,India,Online,Consumer,7,1075.0,0.0
2025-09-23,1,Peru,Online,Consumer,11,1018.15,0.0
2025-01-05,4,Chile,Tienda,Consumer,18,615.04,0.1
2025-03-01,3,Mexico,Tienda,SMB,18,270.14,0.05
2025-12-07,4,Alemania,Tienda,Consumer,15,719.17,0.05
2025-08-26,1,Japon,Online,Consumer,14,955.93,0.05
2025-06-30,1,Espana,Online,Consumer,10,834.03,0.0
2025-08-21,2,India,Tienda,Consumer,18,1382.59,0.03
2025-03-21,1,Chile,Online,SMB,2,836.38,0.05
2025-08-25,1,Mexico,Online,Consumer,8,852.3,0.05
2025-02-15,2,Chile,Tienda,SMB,12,1403.8,0.1
2025-04-18,3,Alemania,Tienda,SMB,4,232.5,0.1
2025-01-18,3,India,Tienda,Consumer,4,265.73,0.03
2025-05-27,1,Chile,Online,Consumer,3,843.59,0.1
2025-08-09,2,Japon,Online,Consumer,8,1184.56,0.1
2025-12-24,4,Peru,Online,Consumer,4,554.28,0.0
2025-10-07,4,Alemania,Online,Consumer,11,754.43,0.1
2025-09-04,4,Mexico,Tienda,Consumer,6,766.25,0.03
2025-06-12,4,Estados Unidos,Online,Consumer,5,603.42,0.1
2025-03-23,3,Mexico,Tienda,SMB,10,379.72,0.03
2025-11-24,4,Mexico,Online,SMB,11,808.17,0.0
2025-07-19,1,Alemania,Tienda,Consumer,12,1061.04,0.0
2025-06-15,2,Chile,Online,SMB,18,1390.71,0.0
2025-04-19,3,Espana,Tienda,Consumer,4,314.14,0.0
2025-04-05,2,Espana,Tienda,SMB,18,1116.4,0.05
2025-11-11,3,Espana,Online,Consumer,4,367.61,0.0
2025-11-25,3,Peru,Tienda,Consumer,7,375.45,0.0
2025-10-23,3,Alemania,Tienda,Consumer,19,251.3,0.1
2025-09-11,2,India,Tienda,Consumer,11,1070.22,0.05
2025-03-01,1,Alemania,Online,Consumer,6,1023.83,0.2
2025-08-21,1,Japon,Online,Consumer,10,1035.6,0.0
2025-01-28,1,Chile,Tienda,Consumer,9,1023.88,0.1
2025-04-08,2,Japon,Online,Consumer,5,1121.49,0.15
2025-10-23,2,India,Tienda,Consumer,17,1355.6,0.1
2025-07-05,2,Estados Unidos,Online,Consumer,6,1374.37,0.15
2025-11-11,1,Mexico,Tienda,SMB,15,927.07,0.05
2025-01-14,1,Peru,Tienda,SMB,14,936.2,0.0
2025-02-04,3,Espana,Online,SMB,4,392.26,0.2
2025-07-02,2,Mexico,Online,Enterprise,11,1389.86,0.2
2025-01-25,3,Japon,Tienda,Enterprise,17,200.67,0.1
2025-05-21,3,India,Tienda,Enterprise,15,374.93,0.1
2025-07-10,2,Chile,Tienda,Enterprise,1,1441.55,0.03
2025-09-06,4,Chile,Online,Enterprise,2,840.02,0.2
2025-04-20,1,Estados Unidos,Tienda,Consumer,11,850.58,0.0
2025-09-28,1,India,Tienda,SMB,19,898.66,0.03
2025-07-09,3,Chile,Tienda,Consumer,10,225.38,0.0
2025-10-06,2,Japon,Online,Enterprise,7,1012.03,0.05
2025-02-19,3,Peru,Tienda,Enterprise,18,371.86,0.0
2025-11-22,1,Chile,Tienda,Consumer,7,1094.04,0.05
2025-04-22,2,Mexico,Tienda,Consumer,7,1063.67,0.03
2025-07-13,4,Alemania,Tienda,Consumer,3,502.6,0.03
2025-06-04,3,Peru,Tienda,Consumer,11,201.81,0.03
2025-08-23,3,Peru,Tienda,SMB,19,308.73,0.1
2025-09-23,1,Espana,Online,SMB,10,827.63,0.15
2025-10-15,4,Chile,Tienda,SMB,10,851.1,0.05
2025-11-05,3,Estados Unidos,Tienda,Enterprise,1,209.0,0.0
2025-07-14,4,Espana,Tienda,Consumer,9,786.87,0.03
2025-12-11,3,Espana,Online,Enterprise,13,235.35,0.1
2025-10-03,3,Peru,Online,Enterprise,19,300.16,0.2
2025-12-22,2,Mexico,Tienda,Consumer,19,1096.94,0.05
2025-08-25,2,Espana,Online,Consumer,1,1199.6,0.15
2025-07-11,1,India,Online,Consumer,1,1091.2,0.15
2025-12-12,2,Peru,Online,Consumer,1,1027.32,0.0
2025-01-27,3,Peru,Online,SMB,18,214.21,0.15
2025-05-07,4,Espana,Online,Consumer,14,652.41,0.0
2025-06-11,1,Japon,Tienda,Consumer,10,979.82,0.03
2025-02-09,4,Mexico,Tienda,Consumer,18,557.88,0.05
2025-11-20,4,Mexico,Online,Consumer,12,742.32,0.1
2025-01-03,3,Espana,Online,SMB,11,379.9,0.2
2025-08-20,2,Mexico,Tienda,Consumer,13,1493.57,0.0
2025-02-15,3,Alemania,Tienda,Consumer,13,237.89,0.03
2025-12-28,4,Alemania,Tienda,Enterprise,1,824.45,0.05
2025-03-03,4,Chile,Tienda,SMB,2,852.77,0.1
2025-01-16,2,Alemania,Tienda,Enterprise,3,1093.02,0.03
2025-04-19,1,Mexico,Online,Consumer,10,952.57,0.15
2025-08-25,3,Peru,Online,Consumer,15,222.27,0.05
2025-11-30,3,Mexico,Tienda,SMB,19,300.29,0.05
2025-09-25,1,Peru,Online,SMB,1,845.53,0.2
2025-04-28,2,Estados Unidos,Online,Consumer,17,1226.06,0.15
2025-01-30,4,Espana,Tienda,SMB,1,677.78,0.03
2025-08-30,4,India,Tienda,Consumer,19,812.92,0.05
2025-06-21,2,Peru,Tienda,Consumer,15,1022.42,0.03
2025-02-03,2,Estados Unidos,Tienda,Consumer,13,1465.51,0.03
2025-09-13,3,Japon,Online,Consumer,12,313.5,0.0
2025-01-03,1,India,Online,Enterprise,5,816.49,0.05
2025-06-15,2,Peru,Tienda,Consumer,8,1171.24,0.03
2025-12-25,2,Alemania,Online,Consumer,3,1349.67,0.0
2025-12-06,2,Japon,Tienda,SMB,3,1058.09,0.0
2025-02-13,3,Estados Unidos,Online,Consumer,13,239.6,0.15
2025-05-29,1,Espana,Online,SMB,14,1086.41,0.1
2025-10-24,4,India,Tienda,Enterprise,6,584.19,0.05
2025-12-01,4,Japon,Tienda,SMB,4,756.6,0.1
2025-03-10,4,Peru,Tienda,Consumer,13,696.92,0.03
2025-02-19,4,Espana,Online,Consumer,17,896.18,0.05
2025-05-28,4,Estados Unidos,Online,Consumer,6,503.67,0.1
2025-06-28,3,Peru,Tienda,SMB,18,220.46,0.03
2025-12-18,4,India,Online,Consumer,5,663.77,0.15
2025-01-11,1,Mexico,Online,SMB,3,838.83,0.05
2025-12-26,4,Espana,Online,SMB,19,826.25,0.0
2025-08-12,3,Espana,Online,Consumer,12,374.02,0.05
2025-09-27,3,Espana,Online,Consumer,9,389.19,0.2
2025-06-11,1,Mexico,Tienda,Consumer,13,815.11,0.1
2025-10-16,1,India,Online,Consumer,17,906.15,0.15
2025-06-27,1,Estados Unidos,Tienda,Consumer,16,896.94,0.1
2025-09-09,4,Chile,Tienda,SMB,12,531.88,0.1
2025-01-13,2,Japon,Tienda,SMB,5,1168.5,0.03
2025-10-15,4,Alemania,Online,Consumer,10,502.34,0.15
2025-01-28,1,Japon,Tienda,Consumer,20,901.27,0.05
2025-08-20,4,Mexico,Tienda,Consumer,5,594.59,0.0
2025-10-05,2,Chile,Online,Consumer,16,1365.65,0.0
2025-05-22,3,Mexico,Tienda,Consumer,6,260.92,0.03
2025-11-29,4,Japon,Online,Consumer,1,657.08,0.15
2025-01-21,2,Chile,Online,Consumer,8,1046.22,0.0
2025-09-22,2,India,Tienda,Consumer,4,1066.85,0.05
2025-01-05,4,Peru,Online,SMB,10,799.18,0.1
2025-11-18,1,Peru,Tienda,SMB,9,873.61,0.0
2025-08-01,1,Alemania,Tienda,Consumer,5,1057.82,0.1
2025-10-30,2,Alemania,Tienda,Consumer,14,1162.95,0.03
2025-07-18,3,Mexico,Tienda,Consumer,13,263.13,0.0
2025-01-08,1,Estados Unidos,Tienda,Consumer,7,1063.0,0.03
2025-01-09,1,India,Tienda,Consumer,8,1039.92,0.03
2025-06-10,2,Chile,Online,Consumer,19,1069.75,0.0
2025-07-09,2,Espana,Online,SMB,9,1056.71,0.2
2025-01-11,4,Espana,Online,Enterprise,2,502.16,0.15
2025-07-28,2,Mexico,Tienda,Enterprise,12,1351.36,0.1
2025-12-26,3,Estados Unidos,Online,Consumer,18,211.75,0.05
2025-01-08,3,Chile,Online,Consumer,20,283.63,0.2
2025-01-12,1,Mexico,Tienda,Consumer,11,873.37,0.03
2025-02-22,1,Peru,Online,Consumer,14,1031.08,0.0
2025-10-24,4,Peru,Online,Consumer,4,504.01,0.0
2025-11-04,3,Mexico,Online,SMB,19,333.36,0.2
2025-01-28,1,Chile,Tienda,SMB,1,813.37,0.1
2025-02-28,2,India,Tienda,Consumer,13,1204.42,0.05
2025-10-21,2,Chile,Tienda,Consumer,15,1458.49,0.03
2025-07-22,3,Chile,Online,Consumer,18,241.65,0.1
2025-06-09,3,Estados Unidos,Tienda,Consumer,7,285.84,0.1
2025-11-07,4,Japon,Tienda,Consumer,20,520.39,0.03
2025-03-28,2,Chile,Tienda,Consumer,10,1183.42,0.05
2025-05-22,2,Mexico,Tienda,SMB,2,1363.83,0.0
2025-09-14,3,Alemania,Online,Consumer,8,235.56,0.15
2025-06-01,4,Mexico,Tienda,Consumer,12,875.34,0.0
2025-01-02,2,India,Tienda,Consumer,20,1104.8,0.05
2025-10-25,1,Mexico,Tienda,SMB,18,1048.13,0.05
2025-06-24,4,Chile,Online,Consumer,3,755.51,0.2
2025-11-13,2,India,Online,Consumer,5,1010.58,0.05
2025-09-11,2,Alemania,Tienda,Consumer,5,1035.49,0.1
2025-08-03,3,Peru,Online,Consumer,11,215.04,0.15
2025-12-17,1,Peru,Tienda,Consumer,10,942.9,0.05
2025-12-09,3,Chile,Online,Enterprise,17,334.08,0.1
2025-03-11,2,Espana,Tienda,SMB,13,1006.0,0.1
2025-03-13,2,Japon,Tienda,SMB,11,1086.62,0.05
2025-04-20,3,Espana,Tienda,Consumer,13,320.2,0.1
2025-03-29,4,Chile,Online,SMB,17,512.24,0.15
2025-10-31,1,Mexico,Online,Consumer,19,903.34,0.05
2025-08-25,4,Alemania,Tienda,SMB,2,711.95,0.03
2025-06-17,4,Estados Unidos,Online,Consumer,11,583.89,0.1
2025-06-11,3,Chile,Online,Consumer,1,296.3,0.2
2025-02-06,1,Chile,Online,SMB,13,814.44,0.2
2025-11-28,1,Estados Unidos,Tienda,Consumer,8,844.73,0.1
2025-06-27,4,Peru,Online,Consumer,12,873.5,0.15
2025-05-02,1,India,Online,SMB,6,1035.63,0.15
2025-05-15,2,Chile,Online,SMB,9,1138.31,0.05
2025-03-05,1,Espana,Tienda,Consumer,13,1045.43,0.05
2025-03-24,3,Peru,Online,Consumer,1,257.59,0.2
2025-10-17,1,Alemania,Tienda,Enterprise,8,995.74,0.03
2025-05-12,1,Estados Unidos,Tienda,Consumer,6,903.69,0.03
2025-05-02,3,Espana,Tienda,Consumer,11,256.19,0.03
2025-03-05,4,Chile,Tienda,Consumer,17,681.22,0.05
2025-05-06,4,India,Online,Consumer,7,653.17,0.15
2025-02-02,3,Espana,Tienda,Consumer,2,349.72,0.1
2025-06-01,3,Japon,Online,Enterprise,5,277.25,0.05
2025-04-04,3,Espana,Tienda,SMB,4,205.06,0.0
2025-09-02,4,Peru,Online,Consumer,4,500.94,0.15
2025-02-09,3,Espana,Tienda,Consumer,2,323.19,0.03
2025-10-18,3,India,Tienda,Consumer,3,201.87,0.0
2025-02-16,4,Alemania,Tienda,Consumer,3,568.34,0.03
2025-06-01,4,Alemania,Online,Consumer,18,529.76,0.1
2025-01-11,1,Alemania,Online,Consumer,8,830.51,0.05
2025-11-16,3,Alemania,Online,Consumer,6,338.76,0.1
2025-08-02,2,Chile,Online,Consumer,16,1483.54,0.0
2025-11-27,4,Alemania,Tienda,SMB,14,726.3,0.0
2025-12-24,3,India,Tienda,SMB,10,313.84,0.03
2025-01-26,4,Chile,Tienda,Consumer,3,709.04,0.03
2025-12-15,2,Espana,Online,Enterprise,11,1262.88,0.2
2025-06-01,1,Espana,Online,Consumer,3,871.14,0.05
2025-11-07,1,Mexico,Online,Enterprise,11,884.51,0.15
2025-01-21,3,Peru,Online,Consumer,15,327.5,0.1
2025-07-26,1,India,Tienda,Consumer,15,866.91,0.03
2025-11-26,4,Alemania,Online,Consumer,19,658.61,0.0
2025-02-01,1,Estados Unidos,Tienda,Enterprise,20,993.87,0.05
2025-06-10,3,Estados Unidos,Online,Consumer,16,200.98,0.05
2025-10-22,2,Alemania,Online,SMB,7,1107.49,0.05
2025-08-13,4,India,Tienda,Consumer,17,760.92,0.0
2025-03-03,4,Alemania,Online,Consumer,9,706.05,0.15
2025-02-03,2,Espana,Online,Consumer,15,1474.93,0.15
2025-11-18,2,India,Tienda,Enterprise,15,1414.76,0.0
2025-03-28,1,Chile,Online,Consumer,6,817.69,0.1
2025-06-08,3,Espana,Tienda,Consumer,2,233.2,0.05
2025-07-17,3,Chile,Online,Consumer,10,386.7,0.0
2025-07-19,3,Japon,Tienda,Consumer,3,351.18,0.05
2025-04-03,2,Peru,Online,SMB,9,1126.37,0.05
2025-04-28,1,Espana,Online,Consumer,13,1060.58,0.05
2025-04-01,2,Mexico,Online,SMB,7,1037.93,0.1
2025-08-25,2,India,Tienda,Enterprise,19,1246.33,0.03
2025-03-07,1,Chile,Online,Consumer,5,864.21,0.05
2025-06-17,3,Japon,Online,Consumer,11,386.08,0.15
2025-03-07,2,India,Tienda,Consumer,19,1438.56,0.05
2025-09-12,1,India,Tienda,Enterprise,5,1041.76,0.1
2025-07-03,4,Estados Unidos,Tienda,Consumer,15,748.27,0.05
2025-03-09,3,Mexico,Online,SMB,11,238.9,0.2
2025-01-15,1,Espana,Tienda,Enterprise,18,889.93,0.05
2025-05-21,4,Alemania,Online,SMB,4,642.37,0.2
2025-11-13,1,Alemania,Online,Consumer,9,955.47,0.2
2025-05-19,1,Estados Unidos,Online,SMB,10,832.46,0.05
2025-11-28,4,Peru,Tienda,Consumer,3,531.55,0.1
2025-12-01,3,Espana,Online,Consumer,19,244.66,0.0
2025-09-11,4,Estados Unidos,Online,Consumer,16,526.75,0.05
2025-12-05,4,Chile,Online,Enterprise,18,701.41,0.15
2025-06-15,4,Chile,Tienda,Consumer,18,706.47,0.1
2025-01-16,1,Peru,Tienda,Consumer,11,1022.93,0.0
2025-10-10,3,India,Tienda,Consumer,20,280.53,0.0
2025-01-29,2,Japon,Tienda,SMB,8,1351.02,0.0
2025-08-10,3,Alemania,Tienda,SMB,19,380.02,0.05
2025-01-02,3,Alemania,Online,Enterprise,13,247.1,0.1
2025-12-06,3,Alemania,Online,SMB,18,387.08,0.2
2025-07-27,2,Japon,Tienda,Consumer,19,1164.05,0.03
2025-04-03,1,Chile,Online,Consumer,16,1099.68,0.2
2025-08-09,3,India,Tienda,Consumer,2,275.93,0.03
2025-12-07,1,Estados Unidos,Online,Enterprise,17,816.99,0.1
2025-04-01,3,Alemania,Online,Consumer,10,272.49,0.05
2025-12-05,4,Alemania,Online,Consumer,5,508.94,0.1
2025-07-04,4,Chile,Tienda,Enterprise,15,665.52,0.03
2025-07-27,2,Peru,Online,Consumer,16,1475.3,0.05
2025-08-13,3,Peru,Online,SMB,9,304.26,0.15
2025-10-22,2,Estados Unidos,Tienda,Enterprise,19,1165.93,0.03
2025-09-09,4,Japon,Online,Consumer,18,819.14,0.0
2025-07-19,2,Japon,Online,SMB,1,1259.76,0.1
2025-05-10,3,Chile,Online,Enterprise,19,380.45,0.05
2025-02-04,4,Mexico,Online,Consumer,6,829.84,0.2
2025-10-31,3,India,Tienda,Consumer,5,305.03,0.03
2025-08-26,2,Peru,Tienda,Consumer,14,1140.44,0.05
2025-06-19,1,Espana,Online,Consumer,12,907.76,0.05
2025-08-04,1,Estados Unidos,Tienda,Consumer,7,1004.28,0.05
2025-01-29,1,Estados Unidos,Online,Consumer,9,827.23,0.05
2025-03-31,2,India,Tienda,Consumer,7,1110.48,0.0
2025-12-02,3,Chile,Online,Consumer,14,269.53,0.15
2025-01-09,1,Peru,Tienda,SMB,4,815.61,0.05
2025-02-11,3,India,Online,Consumer,6,387.29,0.2
2025-08-28,2,Alemania,Online,Consumer,11,1463.55,0.1
2025-11-15,2,India,Tienda,Enterprise,18,1368.39,0.05
2025-02-16,3,Chile,Online,Consumer,1,294.81,0.15
2025-01-19,1,India,Tienda,Enterprise,2,852.22,0.0
2025-05-18,4,India,Online,Enterprise,11,770.76,0.1
2025-01-23,2,Alemania,Online,Consumer,7,1339.54,0.05
2025-11-28,1,Japon,Online,Consumer,6,1080.67,0.05
2025-12-28,1,Peru,Tienda,Consumer,2,860.42,0.1
2025-02-04,2,Alemania,Online,SMB,8,1154.54,0.05
2025-05-20,1,Mexico,Online,Consumer,11,865.69,0.0
2025-01-31,1,Chile,Online,Enterprise,1,1069.66,0.0
2025-06-20,2,India,Online,Consumer,14,1297.14,0.0
2025-09-25,4,India,Online,Consumer,7,800.74,0.05
2025-04-14,1,India,Tienda,Enterprise,19,882.45,0.03
2025-12-10,3,Japon,Tienda,SMB,18,323.44,0.0
2025-05-31,3,Estados Unidos,Tienda,Consumer,10,234.39,0.05
2025-01-20,1,Peru,Online,Consumer,10,871.7,0.0
2025-02-27,4,Alemania,Tienda,SMB,12,568.14,0.05
2025-10-23,4,Peru,Tienda,Consumer,12,559.63,0.03
2025-11-28,1,Estados Unidos,Tienda,Consumer,12,887.71,0.0
2025-02-12,4,Espana,Tienda,SMB,5,684.86,0.1
2025-05-31,2,Japon,Online,Enterprise,11,1092.43,0.2
2025-05-20,4,Japon,Online,Enterprise,7,820.58,0.05
2025-04-29,4,Estados Unidos,Tienda,Consumer,12,551.53,0.0
2025-07-14,1,Estados Unidos,Online,Consumer,14,840.48,0.15
2025-07-28,2,Estados Unidos,Tienda,Consumer,11,1338.26,0.1
2025-03-02,1,India,Online,Consumer,20,860.34,0.0
2025-09-15,2,Peru,Online,Consumer,15,1004.46,0.15
2025-11-01,3,Estados Unidos,Tienda,Consumer,13,336.59,0.05
2025-11-23,1,Peru,Tienda,Consumer,18,923.88,0.1
2025-06-22,3,Estados Unidos,Tienda,Consumer,3,294.85,0.0
2025-05-04,4,Peru,Tienda,SMB,3,755.05,0.03
2025-12-22,3,Estados Unidos,Online,Enterprise,17,264.81,0.05
2025-02-09,1,Japon,Tienda,Consumer,20,849.53,0.03
2025-10-13,4,Chile,Online,Enterprise,5,619.2,0.15
2025-03-14,1,Espana,Online,Consumer,16,998.86,0.05
2025-08-15,1,India,Online,SMB,20,875.5,0.05
2025-07-04,3,Espana,Online,SMB,9,329.3,0.15
2025-03-07,4,Estados Unidos,Tienda,SMB,5,731.97,0.05
2025-09-24,1,Espana,Online,Consumer,2,1067.2,0.2
2025-01-12,1,Chile,Online,Consumer,5,912.67,0.1
2025-01-02,1,Alemania,Tienda,Consumer,20,1007.68,0.03
2025-02-02,2,Japon,Tienda,SMB,10,1171.09,0.0
2025-01-02,2,Estados Unidos,Tienda,Consumer,17,1000.39,0.05
2025-10-13,4,Espana,Tienda,SMB,19,899.89,0.03
2025-06-29,1,Estados Unidos,Tienda,Enterprise,5,1040.78,0.03
2025-10-14,1,Mexico,Online,SMB,12,856.09,0.1
2025-06-16,3,Peru,Online,Consumer,5,375.59,0.1
2025-05-17,2,Espana,Tienda,SMB,9,1247.25,0.1
2025-11-14,2,Chile,Tienda,Consumer,9,1344.6,0.0
2025-09-26,4,Japon,Online,Consumer,12,761.67,0.05
2025-01-09,2,Chile,Tienda,Consumer,9,1349.13,0.03
2025-01-05,3,Mexico,Tienda,SMB,4,201.34,0.03
2025-02-15,1,Chile,Online,Consumer,8,921.13,0.05
2025-09-07,3,Espana,Tienda,Consumer,10,346.37,0.03
2025-10-13,2,India,Online,SMB,2,1392.62,0.05
